ItemID,Inactive,Item,Variety,Color,ShouldStock,TypeID,LabelDescription,Definition,PictureLayout,PictureLink,SunConditions
158,True,Fuchsia,Ms. Lovell Swisher,Red/White,False,6.0,Dainty cream red blooms on upright habit.Excelllent standard potential.  Heavy bloomer.,nan,nan,nan,pt-sun_shade.jpg
159,True,Fuchsia,Other Fellow,Salmon/White,False,6.0,"Dainty cream/salmon blossoms, profuse bloomer,upright habit. Makes an excellent standard.",nan,nan,nan,pt-sun_shade.jpg
160,True,Fuchsia,Pink Pearl,White/Pink,False,6.0,Cream/pink semi double blossoms on trailing habit.,nan,nan,nan,pt-sun_shade.jpg
161,True,Fuchsia,Pres. Leo Borellia,nan,False,6.0,"Easy growing shrubby upright, creme/purple single blooms.  Profuse bloomer and easy grower.",nan,nan,nan,pt-sun_shade.jpg
162,True,Fuchsia,Sharptor Aurea,Lavender,False,6.0,"Trailing habit, slow growing.  Miniature lavender blooms.",nan,nan,nan,pt-sun_shade.jpg
163,True,Fuchsia,Unnamed tricolor,nan,False,6.0,"Handsome foliage, large red/purple bloom, great specimen or in mixed containers.  Slow grower.  Don't overwater.",nan,nan,nan,pt-sun_shade.jpg
164,True,Fuchsia majellanica,Sharptor Aurea,Lavender,False,6.0,"Variegated foliage on small trailer, tiny lavender blooms. 18-20"".",nan,nan,nan,pt-sun_shade.jpg
165,True,Fuchsia majellanica,Aurea,Purple/Red,False,6.0,"Purple/red blossoms, profuse bloomer, fast grower.",nan,nan,nan,pt-sun_shade.jpg
166,True,Fuchsia majellanica,Globosa,Purple/Red,False,6.0,"Easy growing trailer, red/purple single blooms.",nan,nan,nan,pt-sun_shade.jpg
167,True,Fuchsia majellanica,Versicolor,Purple/Red,False,6.0,"Purple red blossoms, profuse bloomer, fast grower.",nan,nan,nan,pt-sun_shade.jpg
168,True,Fuchsia procumbens,nan,nan,False,6.0,"Odd little species plant for a single pot. Interesting, but not that useful.",nan,nan,nan,pt-sun_shade.jpg
169,True,Fuchsia pumila,nan,Pink/White,False,6.0,"Interesting little bushy miniature, pink and white mini blooms.",nan,nan,nan,pt-sun_shade.jpg
171,True,Gaura lindheimeri,Corries gold,White,False,6.0,"Varigated foliage is edged and smeared with pale gold.  White flowers June- Oct.  Rangey habit up to 24"".",nan,nan,nan,part-sun_sun.jpg
173,True,Gazania,Christopher Lloyd,nan,False,6.0,"Ht. 12"" Sun loving, pink daisy blooms with  dark striping ovetones.",nan,nan,nan,sun.jpg
174,True,Gentiana,Blue Treat,nan,False,7.0,"Rich blue flowers on 8"" plants.  For rock garden or border front.",nan,nan,nan,part-sun_sun.jpg
175,True,Germander,Silver leaved,nan,False,6.0,Silver leaved evergreen subshrub.,nan,nan,nan,sun.jpg
176,True,Ginger,Zingiber Midnight,nan,False,6.0,Excellent patio plant for full or partial shade--a zone 9 tropical.,nan,nan,nan,part-sun_sun.jpg
177,True,Ginger Lily,nan,nan,False,6.0,"Tall upright cane habit, exotic orchid  like blooms occasionally during mid summer and fall-not hardy",nan,nan,nan,part-sun_sun.jpg
178,True,Ginger Lily,Variegated,nan,False,6.0,"Low growing habit-16"", accent  plant for containers-not hardy",nan,nan,nan,part-sun_sun.jpg
179,True,Gynura,nan,nan,False,6.0,"Felty purple leaves with intermittant small orange daisy blooms, accent plant of some value.",nan,nan,nan,part-sun_sun.jpg
180,True,Haloragis,Melton Bronze,nan,False,6.0,"Interesting fast growing shrub, bronze foliage.",nan,nan,nan,sun.jpg
181,True,Helichrysum,Moes Gold,nan,False,6.0,"Silver accent, slow growing trailer",nan,nan,nan,sun.jpg
182,True,Helichrysum,Licorice Plant,nan,False,6.0,"Fast growing accent plant,trailer",nan,Landscape,Helichrysum_petiolare.jpg,sun.jpg
183,True,Helichrysum,Limelight,nan,False,6.0,"Short internodes, bushy trailer.slow growing chartreuse accent for baskets or containers",nan,Landscape,Helichrysum_petiolare_limelight.jpg,sun.jpg
185,True,Heliopsis helianthoides,Summer Sun,nan,False,7.0,"Tall 4' mix of 2.5"" single and double daisys",nan,Landscape,Heliopsis_SummerSun.jpg,sun.jpg
186,True,Heliotrope,White Delight,nan,False,6.0,"Ht. 15-20"" White blooms, very fragrant and vigorous.",nan,nan,nan,sun.jpg
187,True,Hibiscus syriacus,nan,nan,False,6.0,Ideal tall conatiner(4') shrub.Blloms indoors late winter-spring  with blood red mallow like blooms.l,nan,nan,nan,sun.jpg
188,True,Hibiscus trionum,nan,nan,False,6.0,"Ht. 12-15"",  2"" cream flowers wit purple centers.",nan,Landscape,Hibiscus_trionum.jpg,sun.jpg
189,True,Impatiens reptans,nan,Yellow,False,6.0,"Cute little bronze trailer, slow growing with  canary yellow flowers",nan,nan,nan,pt-sun_shade.jpg
190,True,Iochroma cyaneum,Purple Queen,Purple,False,6.0,"Fast growng upright, tubular rose purple drooping flowers",nan,Landscape,Iochroma_cyanea.jpg,part-sun_sun.jpg
191,True,Ipomoea,Ace of Spades,nan,False,6.0,"Accent vine, fast growing for containeers, pots and hangers",nan,nan,nan,part-sun_sun.jpg
192,True,Ipomoea accuminata,nan,nan,False,6.0,More delicate vine of the morning glory family.,nan,nan,nan,part-sun_sun.jpg
193,True,Iresine,Chicken Gizzard,nan,False,6.0,"Loud accent plant. Easy grower.Plant it where you dare to...ht to 24""",nan,nan,nan,part-sun_sun.jpg
194,True,Iresine acuminata,nan,nan,False,6.0,Red lanceolate leaved foliage,nan,nan,nan,part-sun_sun.jpg
196,True,Iresine herbstii,Purple Lady,nan,False,6.0,"Blood red foliage on 18-24"" plant. Pinch to  shape, striking in border or mkixed container.",nan,nan,nan,part-sun_sun.jpg
197,True,Iresine lindenii,nan,nan,False,6.0,"Upright accent plant, tough, bushy, about 2' tall.  Easy grower.",nan,Portrait,Iresine_lindenii.jpg,part-sun_sun.jpg
198,True,Justicia,Fruit Cocktail,Red/White,False,6.0,"Variegated form of  ""GoldenCandle"" plant with red and white bloom",nan,nan,nan,part-sun_sun.jpg
199,True,Justicia,Golden Candle,Yellow,False,6.0,"Traditional yellow bloom, ht-18-28""",nan,nan,nan,part-sun_sun.jpg
200,True,Lamium,Aureum,nan,False,6.0,Slow growing and tiny chartreuse leaves,nan,Landscape,Lamium_Aureum.jpg,part-sun_sun.jpg
201,True,Lavender,English,Purple,False,6.0,"Lavender blue flower spikes and silver foliage. Used in perfumes, soaps, and potpourri.",nan,nan,nan,sun.jpg
202,True,Lavender,Goodwin Creek,nan,False,6.0,"Easy grower, nice shape, floriferous, overall favorite of ours. Not hardy",nan,nan,nan,sun.jpg
203,True,Lavender,Intermedia provencal,Purple,False,6.0,Nice upright cultivar that we  picked  over the winter.,nan,nan,nan,sun.jpg
206,True,Leonotis,Staircase Lions Mane,nan,False,6.0,Tall herb/ornamental. Orange whorls of flowers ascending 3-4' stem.,nan,nan,nan,sun.jpg
208,True,Lotus,Parrots Beak Plant,nan,False,6.0,Trailing silver foliage adds a cool airy texture to baskets and planters. Orange red flowers,nan,nan,nan,part-sun_sun.jpg
209,False,Lysimachia,Golden Sundrop,nan,False,6.0,nan,nan,nan,nan,blank.jpg
210,False,Melia azadarach,Persian Lilac,Purple,False,6.0,"Deciduous tree, purple flowers.",nan,nan,nan,blank.jpg
211,False,Melianthus major,nan,nan,False,6.0,"Exotic silver/grey-green foliage up to 4' tall in a single season! Smells like peanut  butter. This plant does bloom, but not here in a single season. Great structural addition to mixed planters or the border.",nan,Landscape,Melianthus_major.jpg,part-sun_sun.jpg
212,False,Mint,Corsican,nan,False,6.0,"Dense, persistent groundcover.  Hardy little creeper",nan,nan,nan,blank.jpg
213,False,Modiolastrum,nan,Peach,False,6.0,"Dark green trailer with intermittant shows of a  1"" peach blooms",nan,nan,nan,blank.jpg
214,True,Nasturtium,nan,Red,False,6.0,Darker leaves with scarlet blooms. More upright and compact than most.,nan,nan,nan,part-sun_sun.jpg
218,True,Nicandra physalodes,Splash of cream,nan,False,6.0,"4' dark purple stems  hold wildy variegated leaves.with lavender blue and white flowers, reseeds",nan,nan,nan,part-sun_sun.jpg
219,True,Nicotiana knightiana,nan,nan,False,6.0,Ht. 6' Forms a dense bush with 2' long panicles of numerous tubular yellowish-white flowers an inch or so -Cricket highly recommends,nan,Landscape,Nicotiana_knightiana.jpg,part-sun_sun.jpg
220,True,Nicotiana langsdorffi,nan,Chartreuse,False,6.0,"Ht. 32"" Panicles of greenish-yellow flowers with blue pollen. Great cut flower.",nan,Landscape,Nicotiana_langsdorffii.jpg,part-sun_sun.jpg
221,False,Oenanthe japonica,nan,nan,False,6.0,"Hardy fast growing  accent plant for beds, containers.",nan,nan,nan,blank.jpg
222,False,Ophiopogon,Black Mondo Grass,nan,False,6.0,"Semi hardy, dark clumping habit for rock garden.containers, etc. Prefers well drained site.",nan,Landscape,Ophiopogon.jpg,blank.jpg
223,True,Osteospermum jucundum,Variegated Whirligig,nan,False,6.0,"18-24"", white daisy bloom with blue center  on  cream-green variegated foliage",nan,Landscape,Osteospermum_jucundum.jpg,sun.jpg
224,False,Oxalis,Copper Glow,nan,False,6.0,"Ht. 8-10"" Dramatic chartreuse and copper foliage with yellow flowers. A fast growing little accent plant.",nan,nan,nan,part-sun_shade.jpg
225,False,Oxalis,Queen's Clover,nan,False,6.0,Neat little companion plant for mixed containers,nan,nan,nan,blank.jpg
226,False,Oxalis,Shellpink,nan,False,6.0,Dependable producer of clear pink blooms,nan,nan,nan,blank.jpg
227,False,Passiflora citrina,nan,nan,False,6.0,"Small leaf, floriferous habit with 1"" yellow tubular blooms-easy grower",nan,nan,nan,blank.jpg
228,False,Passiflora coccinea,nan,Pink,False,6.0,"Fast growing with  many 1"" pink,tubular blooms-easy and floriferous",nan,nan,nan,blank.jpg
229,True,Passiflora,nan,Blue,False,6.0,"Large blue and white bloom,2-3"" blossoms in all but dead of summer and winter",nan,nan,nan,sun.jpg
230,True,Pavonia multiflora,nan,Pink,False,6.0,"Ht. 2-4' This plant is easy to grow and has reddish pink blooms most of the year. Unfortunately it is only hardy to zone 10, so to keep the plant going you need to bring it inside.",nan,nan,nan,part-sun_sun.jpg
232,True,Geranium,Crocodile,Pink,False,6.0,"Compact and dense.Medium green leaves with chartreuse yellow mottling, shy bloomer, but with  fully double striking pink bloom",nan,nan,nan,part-sun_sun.jpg
233,False,Geranium,Duke of Edinburgh,Pink,False,6.0,"Cupped foliage, profuse pink single blooms. Choice plant but a slower grower.",nan,nan,nan,blank.jpg
234,False,Geranium,Happy Thoughts,nan,False,6.0,Heirloom-single salmon-red blooms on leaves with light green zones and darker borders.,nan,nan,nan,blank.jpg
235,False,Geranium,Occold Shield,nan,False,6.0,"Chartreuse leve reddish brown center, single orannge blooms",nan,nan,nan,blank.jpg
236,False,Geranium,Prince Rupert,nan,False,6.0,"upright shrubby form, small leaves, lemon-lime scent",nan,nan,nan,blank.jpg
237,False,Geranium,Variegated Nutmeg,nan,False,6.0,"Variegated  leaves, in summer blooming with airy sprays of white blooms. Wonderfully fragrant.",nan,nan,nan,blank.jpg
238,False,Pelargonium ionidiflorum,nan,Pink,False,6.0,Light airy sprays of pink blooms in spring  and late summer into winter.,nan,nan,nan,blank.jpg
239,False,Pelargonium Sidoides,nan,nan,False,6.0,"Airy sprays of blood purple blossoms over dusky grey foliage  Ht:to 18""",nan,nan,nan,blank.jpg
240,False,Pelargonium trifidium,nan,nan,False,6.0,Round cocoanut scented type with small pink blooms,nan,nan,nan,blank.jpg
241,True,Pennisetum setaceum rubrum,"""Purple Fountain Grass""",Red Purple,False,6.0,Tall accent grass with attractive burgundy color and seedhead,nan,Landscape,Pennisetum_setaceum.jpg,part-sun_sun.jpg
243,True,Penstemon,Cambridge,nan,False,6.0,"Ht. 12"" Super mixture withgrey-green foliage and producing countless spikes of flowers in shades of pink, red, rose, purple, and blue.",nan,nan,nan,part-sun_sun.jpg
244,True,Penstemon,Glacier,nan,False,6.0,"Tubular blooms of  white similar to snaps in midsummer,12-14"" high, plant is evergreen",nan,nan,nan,part-sun_sun.jpg
245,True,Penstemon,Rocky Mtn Blue,nan,False,6.0,"1"" blue flowers in early summer in early summer,24-30"" perennial, full sun and  part shade",nan,nan,nan,part-sun_sun.jpg
248,True,Petunia integrifolia alba,nan,White,False,6.0,"1"" white blooms cover this companion planter, clear white blooms",nan,Landscape,Petunia_integrifolia_alba.jpg,sun.jpg
251,True,Phygelius,African Queen,Red,False,6.0,"Red tubular blooms with yellow throats, for full  hot sun",nan,Landscape,Phygelius_AfricanQueen.jpg,sun.jpg
252,True,Phygelius,Lemon,Yellow,False,6.0,"Lemon tubular blooms, likes full hot sun",nan,nan,nan,sun.jpg
253,True,Phygelius,Moonraker,Pale Yellow,False,6.0,"Pale yellow, almost cream colored blooms- drought tolerant.",nan,Landscape,Phygelius_Moonraker.jpg,sun.jpg
254,True,Phygelius,Trewidden Pink,Pink,False,6.0,"Pink tubular bloom on shrubby, fuschialike,upright habit-18"".For pots or mixed containers.Full sun.",nan,nan,nan,sun.jpg
256,True,Plectranthus,Green Gold,nan,False,6.0,"Fast growing upright,24"", pinch to shape. Aromatic foliage.",nan,nan,nan,part-sun_sun.jpg
257,True,Plectranthus,Lemon Lime,nan,False,6.0,Handsome trailer alone or in mixed containers.Self branching,nan,nan,nan,part-sun_sun.jpg
258,True,Plectranthus argentatus,nan,nan,False,6.0,Fast growing foliar upright accent plant .. Can get up to 4'  Pinching helps to  shape,nan,Landscape,Plectranthus_argentatus.jpg,part-sun_sun.jpg
259,True,Plectranthus hillarda,nan,nan,False,6.0,"Smooth green leaves, compact upright plant. Lavender orchid like flowers with dark flecking in fall.",nan,nan,nan,part-sun_sun.jpg
261,True,Plectranthus oertendahlii,nan,nan,False,6.0,Fast growing ivy with dark  foliage and  blood red stems,nan,nan,nan,part-sun_sun.jpg
262,False,Polyganum,"""Kiss Me Over The Garden Gate""",Pink,False,6.0,Tiny pink lollipop flower on fast growing trailer,nan,nan,nan,part-sun_sun.jpg
266,True,Pseudoranthemum,Jon Miller,Variegated,False,6.0,"Heat lover, easy but slow grower",nan,nan,nan,sun.jpg
267,True,Pseudoranthemum,Amethyst Stars,nan,False,6.0,"Glossy foliage with 1"" rose/lavender blooms in latge summer-early winter. Great pot plant.",nan,nan,nan,sun.jpg
268,True,Pyrethrum,Robinson's Mix,nan,False,6.0,"Pink, red and rose shades on 18-24"" stems in early summer",nan,nan,nan,part-sun_sun.jpg
269,True,Ratibida,"""Red Mexican Hat""",Red,False,7.0,"Ht. 24-48"" Velvet red flowers with a prominet central cone from June to Sept. Great cut flower.",nan,nan,nan,sun.jpg
270,True,Ratibida,"""Yellow Mexican Hat""",Yellow,False,7.0,"Ht. 24-48"" Yellow flowers with a prominet central cone from June to Sept. Great cut flower.",nan,nan,nan,sun.jpg
274,True,Ruellia,"""Texas Petunia""",Purple,False,6.0,"Tall  fast grower for dry hot areas,1.5"" blue blooms",nan,nan,nan,sun.jpg
275,True,Ruellia makoyana,nan,nan,False,6.0,"Low, slow growing  with 1.5"" pink starshaped blossoms",nan,nan,nan,part-sun_sun.jpg
276,True,Sage,Bergarten,nan,False,6.0,Leaves more round and ovate than normal  culinary sages,nan,nan,nan,part-sun_sun.jpg
278,True,Salvia,Coral Nymph,nan,False,6.0,"Glaucous leaved,upright to 20,"" floriferous with coral pink blooms",nan,nan,nan,part-sun_sun.jpg
280,True,Salvia guaranitica,Purple Majesty,Purple,False,6.0,"3-4' tall with indigo purple blossoms, July -frost.",nan,nan,nan,part-sun_sun.jpg
284,True,Salvia argentea,nan,nan,False,6.0,"Grey fuzzy rosette,12"" caross for the 1st year, blooms second year on2' stalks,tender",nan,Portrait,Salvia_argentea.jpg,part-sun_sun.jpg
286,True,Salvia chiapensis,nan,nan,False,6.0,"Low growing, shiny leaved. magenta blooms in cool periods of spring  and fall.",nan,nan,nan,part-sun_sun.jpg
287,True,Salvia clevelandii,nan,Blue,False,6.0,Tall with light blue  flowers.,nan,Landscape,Salvia_clevelandii.jpg,part-sun_sun.jpg
290,True,Salvia coccinea,Cherry,nan,False,6.0,Salmon spikes on 14-18 plants w/ glaucous deep green foliage,nan,nan,nan,part-sun_sun.jpg
291,True,Salvia coccinea,Lady in Red,Red,False,6.0,"Glaucous foliage,upright to 20"" brite red spikes",nan,Portrait,Salvia_LadyInRed.jpg,part-sun_sun.jpg
293,True,Salvia cordifolia,nan,Red,False,6.0,"Up to 5' tall, pungent with bright red stems with small red florets",nan,nan,nan,part-sun_sun.jpg
294,True,Salvia discolor,nan,nan,False,6.0,Silver foliage on  rangey plant habit(up to 2') Spectacular fall and winter  black blossoms if brought inside.,nan,Landscape,Salvia_discolor.jpg,part-sun.jpg
296,True,Salvia greggii,Dark Dancer,Magenta,False,6.0,"14-18"" tall, deep magenta red blooms, likes it hot and well drained.",nan,nan,nan,sun.jpg
297,True,Salvia greggii,Marachino Cherry,Deep pink,False,6.0,"Succulent, compact trailer with tiny little magenta flowers",nan,Landscape,Salvia_greggii_Pink.jpg,sun.jpg
299,True,Salvia guaranitica,Black and Blue,Indigo,False,6.0,"Dark indigo blossoms and stems, rangey upright habit to 24""",nan,Landscape,Salvia_BlackAndBlue.jpg,part-sun_sun.jpg
300,True,Salvia invoculurata,nan,Pink,False,6.0,Large showy pink bloom on 3' plant.,nan,Landscape,Salvia_involucrata.jpg,part-sun_sun.jpg
303,True,Salvia leucantha,Waverly,nan,False,6.0,"Fuchsia colored blooms, sometimes white bi-colored.  Late summer bloomer,4' lanceolate leaves",nan,Landscape,Salvia_leucantha.jpg,part-sun_sun.jpg
307,True,Salvia patens,Alba,White,False,6.0,"White blossoms on 18""  bushy plant",nan,nan,nan,sun.jpg
309,True,Salvia repens,nan,nan,False,6.0,"16"" tall blue and white flowers.",nan,nan,nan,sun.jpg
312,True,Salvia sinaloensis,nan,nan,False,6.0,"Bronze foliage with cobalt blue  flowers, small upright ande bushy 12-15""",nan,Landscape,Salvia_sinaloensis.jpg,sun.jpg
313,True,Salvia splendens,Sangria,nan,False,6.0,Red/white bi-clolor flower,nan,nan,nan,sun.jpg
318,True,Salvia umana,nan,nan,False,6.0,Variegated foliage with deep  indigo bloom in late summer. Pinch once.,nan,nan,nan,part-sun_sun.jpg
319,True,Salvia urica,nan,nan,False,6.0,"Bushy, squat habit with clean foliage and  deep indigo blooms from summer to frost.12-14""  high",nan,nan,nan,part-sun_sun.jpg
320,True,Salvia splendens,Van Houtii,Red,False,6.0,3-4' tall plant with blood red flowers July-frost. Pinch to shape.,nan,Landscape,Salvia_vanhouttei.jpg,part-sun_sun.jpg
