PitchID,DatePitched,ItemID,UnitID,NumberOfUnits,PitchComments,PitchReason
2416,2008-07-24 00:00:00,3292,5.0,4/15,,
2417,2008-07-24 00:00:00,2405,20.0,2,,
2418,2008-07-24 00:00:00,5026,5.0,4/15,,
2419,2008-07-24 00:00:00,5296,5.0,10/15,,
2420,2008-07-24 00:00:00,5268,5.0,8/15,,
2421,2008-07-24 00:00:00,5295,43.0,4,,
2422,2008-07-24 00:00:00,4829,5.0,2 7/15,,
2423,2008-08-01 00:00:00,5280,5.0,6/15,,
2424,2008-08-01 00:00:00,4436,5.0,2/15,,
2425,2008-08-01 00:00:00,5062,5.0,4/15,,
2426,2004-04-21 00:00:00,4836,5.0,8/15,,
2427,2008-08-01 00:00:00,2385,5.0,1/15,,
2428,2008-08-01 00:00:00,2388,5.0,3/15,,
2429,2008-08-01 00:00:00,2387,5.0,13/15,,
2430,2008-08-01 00:00:00,1542,5.0,5/15,,
2431,2008-08-01 00:00:00,2778,5.0,7/15,,
2432,2008-08-01 00:00:00,247,5.0,11/15,,
2433,2008-08-01 00:00:00,2629,5.0,12/15,,
2434,2008-08-01 00:00:00,1543,5.0,2/15,,
2435,2008-08-01 00:00:00,2421,5.0,3/15,,
2436,2008-07-15 00:00:00,3674,1.0,7/8,,
2437,2008-07-15 00:00:00,1213,2.0,8/10,,
2438,2008-07-15 00:00:00,4704,15.0,4/10,,
2439,2008-07-09 00:00:00,2722,1.0,7/8,,
2440,2008-07-09 00:00:00,3919,5.0,1 6/15,,
2441,2008-07-09 00:00:00,1436,2.0,3/8,,
2442,2008-08-01 00:00:00,2383,5.0,1/15,,
2443,2008-08-01 00:00:00,2379,5.0,1/15,,
2444,2008-07-24 00:00:00,4543,5.0,10/15,,
2445,2008-07-15 00:00:00,197,5.0,1,,
2446,2008-07-24 00:00:00,53,5.0,12/15,,
2447,2008-07-24 00:00:00,4431,20.0,1,,
2448,2008-07-24 00:00:00,3117,5.0,1 6/15,,
2449,2008-07-24 00:00:00,3890,5.0,1/15,,
2450,2008-07-24 00:00:00,1026,5.0,3,,
2451,2008-08-06 00:00:00,2247,4.0,1,,
2452,2008-08-06 00:00:00,2263,4.0,2,,
2453,2008-08-06 00:00:00,2266,4.0,1,,
2454,2008-08-06 00:00:00,2258,4.0,7,,
2455,2008-08-06 00:00:00,2256,4.0,27,,
2456,2008-08-06 00:00:00,2248,4.0,31,,
2457,2008-08-06 00:00:00,2259,4.0,10,,
2458,2008-08-06 00:00:00,2254,4.0,3,,
2459,2008-08-06 00:00:00,2257,4.0,5,,
2460,2008-08-06 00:00:00,2255,4.0,4,,
2461,2008-08-06 00:00:00,2253,4.0,10,,
2462,2008-08-06 00:00:00,5381,4.0,29,,
2463,2008-08-06 00:00:00,2260,4.0,6,,
2464,2008-08-06 00:00:00,3485,4.0,3,,
2465,2008-08-06 00:00:00,4804,4.0,1,,
2466,2008-08-06 00:00:00,4504,4.0,1,,
2467,2008-08-06 00:00:00,234,4.0,3,,
2468,2008-08-06 00:00:00,4078,4.0,7,,
2469,2008-08-06 00:00:00,4081,4.0,8,,
2470,2008-08-06 00:00:00,3486,4.0,1,,
2471,2008-08-06 00:00:00,4982,4.0,12,,
2472,2008-08-06 00:00:00,4094,4.0,3,,
2473,2008-08-06 00:00:00,2783,4.0,1,,
2474,2008-08-06 00:00:00,5238,4.0,1,,
2475,2008-08-06 00:00:00,4983,4.0,6,,
2476,2008-08-06 00:00:00,2332,5.0,13/15,,
2477,2008-08-06 00:00:00,128,5.0,12/15,,
2478,2008-08-06 00:00:00,1194,5.0,7/15,,
2479,2008-08-06 00:00:00,5159,5.0,5/15,,
2480,2008-08-06 00:00:00,3876,25.0,1,,
2481,2008-08-06 00:00:00,2383,5.0,3/15,,
2482,2008-08-06 00:00:00,4666,5.0,7/15,,
2483,2008-08-06 00:00:00,2781,5.0,4/15,,
2484,2008-08-06 00:00:00,2387,5.0,1,,
2485,2008-08-06 00:00:00,2388,5.0,12/15,,
2486,2008-08-06 00:00:00,2778,5.0,12/15,,
2487,2008-08-06 00:00:00,4666,5.0,12/15,,
2488,2008-08-06 00:00:00,247,5.0,7/15,,
2489,2008-08-06 00:00:00,1542,5.0,12/15,,
2490,2008-08-06 00:00:00,2385,5.0,1,,
2491,2008-08-06 00:00:00,4823,5.0,2/15,,
2492,2008-08-06 00:00:00,3918,5.0,10/15,,
2493,2008-08-06 00:00:00,2629,5.0,1 2/15,,
2494,2008-08-06 00:00:00,1543,5.0,12/15,,
2495,2008-08-06 00:00:00,2386,5.0,2/15,,
2497,2008-08-06 00:00:00,2779,5.0,2/16,Superbells,
2498,2008-08-06 00:00:00,2668,5.0,14/15,,
2499,2008-08-06 00:00:00,2379,5.0,1/15,,
2500,2008-08-06 00:00:00,2576,5.0,3 8/15,,
2501,2008-08-06 00:00:00,201,39.0,2/28,,
2502,2008-08-06 00:00:00,5417,15.0,4/10,,
2503,2008-08-06 00:00:00,3164,39.0,18/28,,
2504,2008-08-06 00:00:00,2996,1.0,6/8,,
2505,2008-08-06 00:00:00,4748,1.0,6/8,,
2506,2008-08-06 00:00:00,1470,1.0,2/8,,
2507,2008-08-06 00:00:00,4232,1.0,4/8,,
2508,2008-08-06 00:00:00,1399,1.0,1 5/8,,
2509,2008-08-06 00:00:00,5026,5.0,5/15,,
2510,2008-08-06 00:00:00,5296,5.0,2/15,,
2511,2008-08-06 00:00:00,2693,5.0,1 14/15,,
2512,2008-08-06 00:00:00,2694,5.0,13/15,,
2513,2008-08-06 00:00:00,4419,5.0,3,Listed as just Ruellia,
2514,2008-08-06 00:00:00,4506,5.0,5 3/15,,
2515,2008-08-06 00:00:00,3039,16.0,18,Listed as hanging baskets,
2516,2008-08-06 00:00:00,1575,1.0,5/8,,
2517,2008-08-06 00:00:00,4085,33.0,8/18,,
2518,2008-08-06 00:00:00,2747,4.0,3,,
2519,2008-08-06 00:00:00,2787,4.0,2,,
2520,2008-08-06 00:00:00,2284,4.0,2,,
2521,2008-08-06 00:00:00,3877,4.0,13,,
2522,2008-07-09 00:00:00,3304,16.0,3,Listed only as New Guinea,
2523,2008-07-24 00:00:00,3469,5.0,1/15,Listed only as Oxalis,
2524,2008-07-24 00:00:00,3959,5.0,5,,
2525,2008-08-10 00:00:00,3304,16.0,6,Listed only as New Guinea,
2526,2008-08-10 00:00:00,5232,5.0,3,,
2527,2008-08-10 00:00:00,4346,5.0,4,,
2528,2008-08-10 00:00:00,5236,5.0,1,,
2529,2008-08-10 00:00:00,365,5.0,4,,
2530,2008-08-10 00:00:00,2385,37.0,4,,
2531,2008-08-10 00:00:00,3691,1.0,5,,
2532,2008-08-10 00:00:00,4728,1.0,3,,
2533,2008-08-10 00:00:00,1625,1.0,3,,
2534,2008-08-05 00:00:00,2431,37.0,7,,
2535,2008-08-05 00:00:00,5160,37.0,3,,
2536,2008-08-05 00:00:00,128,37.0,23,Listed only as Datura,
2537,2008-08-05 00:00:00,2229,37.0,22,,
2538,2008-07-24 00:00:00,5051,37.0,12,,
2539,2008-07-24 00:00:00,5073,17.0,15,,
2540,2008-07-24 00:00:00,2243,16.0,3,,
2541,2008-07-24 00:00:00,4475,20.0,6,,
2542,2009-09-29 00:00:00,3279,37.0,24,,
2543,2009-09-29 00:00:00,3335,37.0,22,,
2544,2009-09-29 00:00:00,5397,37.0,32,,
2545,2009-09-29 00:00:00,4506,37.0,41,,
2546,2009-09-29 00:00:00,3462,37.0,4,,
2547,2009-09-29 00:00:00,108,37.0,1,,
2548,2009-09-29 00:00:00,4839,37.0,3,,
2549,2009-09-29 00:00:00,3336,37.0,20,,
2550,2009-09-29 00:00:00,2811,37.0,3,,
2551,2009-09-29 00:00:00,5257,37.0,3,,
2552,2009-07-05 00:00:00,2168,16.0,3,,
2553,2009-07-05 00:00:00,2158,16.0,3,,
2554,2009-07-05 00:00:00,2143,16.0,4,,
2555,2009-07-05 00:00:00,2808,16.0,1,,
2556,2009-07-05 00:00:00,3296,16.0,1,,
2557,2009-07-05 00:00:00,2330,16.0,1,,
2558,2009-07-05 00:00:00,3658,15.0,1 7/10,,
2559,2009-07-05 00:00:00,3659,15.0,1/10,,
2560,2009-07-05 00:00:00,4783,15.0,1/10,,
2561,2009-07-05 00:00:00,1434,2.0,2 3/4,,
2562,2009-07-05 00:00:00,1252,15.0,1/2,,
2563,2009-07-05 00:00:00,1445,2.0,2 3/8,,
2564,2009-07-05 00:00:00,2297,2.0,1/8,,
2565,2009-07-05 00:00:00,5334,2.0,1/8,,
2566,2009-07-05 00:00:00,2780,16.0,1,,
2567,2009-07-05 00:00:00,3691,2.0,2 5/8,,
2568,2009-07-05 00:00:00,1311,2.0,1 7/8,,
2569,2009-07-05 00:00:00,5149,2.0,1,,
2570,2009-07-05 00:00:00,4788,15.0,1 1/10,,
2571,2009-07-05 00:00:00,4790,15.0,1 3/5,,
2572,2009-07-05 00:00:00,1591,15.0,3/10,,
2573,2009-07-05 00:00:00,5418,15.0,3/10,,
2574,2009-07-05 00:00:00,1366,15.0,1 3/10,,
2575,2009-07-05 00:00:00,1243,15.0,2 9/10,,
2576,2009-07-05 00:00:00,2605,15.0,2 4/5,,
2577,2009-07-05 00:00:00,5422,15.0,6 9/10,,
2578,2009-07-05 00:00:00,1373,2.0,5 7/8,,
2579,2009-07-05 00:00:00,3689,15.0,3 1/10,,
2580,2009-07-05 00:00:00,2606,15.0,1 2/5,,
2581,2009-07-05 00:00:00,3159,15.0,2 2/5,,
2582,2009-07-05 00:00:00,3690,15.0,2 1/5,,
2583,2009-07-05 00:00:00,1246,15.0,2,,
2584,2009-07-05 00:00:00,1615,15.0,1 9/10,,
2585,2009-07-05 00:00:00,4872,15.0,3 1/5,,
2586,2009-07-05 00:00:00,2388,18.0,1,,
2587,2009-07-05 00:00:00,2780,5.0,2,,
2588,2009-07-05 00:00:00,4154,2.0,3,,
2589,2009-07-05 00:00:00,4836,16.0,2,,
2590,2009-07-05 00:00:00,1565,2.0,2,,
2591,2009-07-05 00:00:00,5419,5.0,9 3/5,,
2592,2009-07-05 00:00:00,5073,34.0,13,,
2593,2009-07-05 00:00:00,4359,16.0,2,,
2594,2009-07-05 00:00:00,5271,16.0,2,,
2595,2009-07-05 00:00:00,3292,5.0,1 4/15,,
2596,2009-07-05 00:00:00,4360,5.0,5,,
2597,2009-07-05 00:00:00,5175,6.0,3 6/7,,
2598,2009-07-05 00:00:00,4837,16.0,7,,
2599,2009-07-05 00:00:00,4873,2.0,4 3/8,,
2600,2009-07-05 00:00:00,1478,2.0,3 3/4,,
2601,2009-07-05 00:00:00,1477,2.0,1/8,,
2602,2009-07-05 00:00:00,1633,15.0,3/10,,
2603,2009-07-05 00:00:00,3667,15.0,4/5,,
2604,2009-07-05 00:00:00,3642,15.0,9/10,,
2605,2009-07-05 00:00:00,3640,15.0,9/10,,
2606,2009-07-05 00:00:00,1333,15.0,1/5,,
2607,2009-07-05 00:00:00,2875,15.0,1/5,,
2608,2009-07-05 00:00:00,1332,15.0,1/5,,
2609,2009-07-05 00:00:00,4171,15.0,2/5,,
2610,2009-07-05 00:00:00,80,5.0,1 8/15,,
2611,2009-07-05 00:00:00,535,5.0,1/15,,
2612,2009-07-05 00:00:00,5427,3.0,3,,
2613,2009-07-05 00:00:00,220,15.0,1 2/5,,
2614,2009-07-05 00:00:00,3800,2.0,1,,
2615,2009-07-05 00:00:00,1671,15.0,1,,
2616,2009-07-05 00:00:00,2716,15.0,1 1/5,,
2617,2009-07-05 00:00:00,1213,2.0,3 1/8,,
2618,2009-07-05 00:00:00,4739,2.0,3/8,,
2619,2009-07-05 00:00:00,3101,2.0,1/2,,
2620,2009-07-05 00:00:00,4706,2.0,8 5/8,,
2621,2009-07-05 00:00:00,4781,2.0,1/2,,
2622,2009-07-05 00:00:00,5423,2.0,8 3/8,,
2623,2009-07-05 00:00:00,3638,2.0,1/8,,
2624,2009-07-05 00:00:00,2649,2.0,1/8,,
2625,2009-07-05 00:00:00,4726,15.0,1 3/10,,
2626,2009-07-05 00:00:00,185,15.0,1,,
2627,2009-07-05 00:00:00,1421,15.0,3/10,,
2628,2009-07-05 00:00:00,3696,15.0,2/5,,
2629,2009-07-05 00:00:00,1425,15.0,2/5,,
2630,2009-07-05 00:00:00,2330,6.0,3/14,,
2631,2009-07-05 00:00:00,3106,15.0,1,,
2632,2009-07-05 00:00:00,1074,15.0,1/5,,
2633,2009-07-05 00:00:00,5448,15.0,1/2,,
2634,2009-07-05 00:00:00,4745,15.0,3/10,,
2635,2009-07-05 00:00:00,3781,15.0,1/2,,
2636,2009-07-05 00:00:00,1158,15.0,3/5,,
2637,2009-07-05 00:00:00,670,6.0,1,,
2638,2009-07-05 00:00:00,670,15.0,1,,
2639,2009-07-05 00:00:00,668,6.0,2,,
2640,2009-07-05 00:00:00,2940,15.0,2,,
2641,2009-07-05 00:00:00,2940,6.0,1/2,,
2642,2009-07-05 00:00:00,669,6.0,1/2,,
2643,2009-07-05 00:00:00,2453,15.0,3,,
2644,2009-07-05 00:00:00,2453,6.0,2,,
2645,2009-07-05 00:00:00,667,15.0,4,,
2646,2009-07-05 00:00:00,667,6.0,2,,
2647,2009-07-05 00:00:00,2143,16.0,1,,
2648,2009-07-05 00:00:00,4311,16.0,1,,
2649,2009-07-05 00:00:00,2580,15.0,1/5,,
2650,2009-07-05 00:00:00,1613,0.0,,,
2651,2009-10-05 00:00:00,4855,47.0,6,,
2652,2009-10-05 00:00:00,2831,47.0,3,,
2653,2009-10-05 00:00:00,2834,47.0,4,,
2654,2009-10-05 00:00:00,2825,47.0,1,,
2655,2009-10-05 00:00:00,2827,47.0,1,,
2656,2009-10-05 00:00:00,5378,47.0,17,,
2657,2010-06-15 00:00:00,583,6.0,1 27/28,,
2658,2010-06-15 00:00:00,734,6.0,1 27/28,,
2659,2010-06-15 00:00:00,2477,6.0,1,,
2660,2010-06-15 00:00:00,5708,6.0,1,,
2661,2010-06-15 00:00:00,727,6.0,4,,
2662,2010-06-15 00:00:00,352,6.0,10/28,,
2663,2010-06-15 00:00:00,352,6.0,7/10,,
2664,2010-06-15 00:00:00,5620,6.0,7/28,,
2665,2010-06-15 00:00:00,4219,15.0,1 2/10,,
2666,2010-06-15 00:00:00,5608,2.0,9 5/8,,
2667,2010-06-15 00:00:00,752,6.0,2 6/28,,
2668,2010-06-15 00:00:00,763,6.0,1/28,,
2669,2010-06-15 00:00:00,3364,6.0,6/28,,
2670,2010-06-15 00:00:00,743,6.0,6/28,,
2671,2010-06-15 00:00:00,743,15.0,9/10,,
2672,2010-06-15 00:00:00,668,6.0,11/28,,
2673,2010-06-15 00:00:00,670,6.0,2/28,,
2674,2010-06-15 00:00:00,2453,6.0,5/28,,
2675,2010-06-15 00:00:00,5659,2.0,2/6,,
2676,2010-06-15 00:00:00,5915,5.0,3/15,,
2677,2010-06-15 00:00:00,667,15.0,4/10,,
2678,2010-06-15 00:00:00,4203,2.0,2/8,,
2679,2010-06-15 00:00:00,667,6.0,1 4/28,,
2680,2010-06-15 00:00:00,741,6.0,8/28,,
2681,2010-06-15 00:00:00,741,2.0,2,,
2682,2010-06-15 00:00:00,3830,6.0,21/28,,
2683,2010-06-15 00:00:00,768,2.0,4/8,,
2684,2010-06-15 00:00:00,747,15.0,3 9/10,,
2685,2010-06-15 00:00:00,5620,6.0,7/28,,
2686,2010-06-15 00:00:00,5627,6.0,7/28,,
2687,2010-06-15 00:00:00,761,6.0,16/28,,
2688,2010-06-15 00:00:00,748,6.0,10/28,,
2689,2010-06-15 00:00:00,748,15.0,6/10,,
2690,2010-06-15 00:00:00,2456,6.0,2 4/28,,
2691,2010-06-15 00:00:00,759,6.0,23/28,,
2692,2010-06-24 00:00:00,5073,16.0,10,Baskets,
2693,2010-06-24 00:00:00,2669,16.0,3,Baskets,
2694,2010-06-24 00:00:00,3644,2.0,22,"Peach Melba, Whirly Bird Mix, Alaska Mix",
2695,2010-06-25 00:00:00,2724,5.0,4 2/15,8/15 Taken to plant in house garden,
2696,2010-06-25 00:00:00,1194,5.0,1/15,,
2697,2010-06-25 00:00:00,4312,5.0,1/15,,
2698,2010-06-25 00:00:00,3652,15.0,6 8/10,,
2699,2010-06-26 00:00:00,4719,4.0,36,,
2700,2010-06-28 00:00:00,747,6.0,25/28,,
2701,2010-06-28 00:00:00,670,6.0,11/28,,
2702,2010-06-28 00:00:00,2453,6.0,7/28,,
2703,2010-06-28 00:00:00,667,6.0,9/28,,
2704,2010-06-28 00:00:00,750,6.0,21/28,,
2705,2010-06-28 00:00:00,749,6.0,21/28,,
2706,2010-06-28 00:00:00,753,2.0,7/8,,
2707,2010-06-28 00:00:00,777,6.0,9/28,,
2708,2010-06-28 00:00:00,3364,6.0,2,,
2709,2010-06-28 00:00:00,3830,6.0,7/28,,
2710,2010-06-28 00:00:00,3832,6.0,7/28,,
2711,2010-06-28 00:00:00,755,2.0,1/8,,
2712,2010-06-28 00:00:00,741,2.0,2/8,,
2713,2010-06-28 00:00:00,5659,2.0,3/8,,
2714,2010-06-28 00:00:00,748,15.0,1 1/10,,
2715,2010-06-28 00:00:00,747,15.0,2 1/10,,
2716,2010-06-28 00:00:00,3364,15.0,3/10,,
2717,2010-06-28 00:00:00,775,6.0,3/28,,
2718,2010-06-28 00:00:00,5949,15.0,6/10,,
2719,2010-06-28 00:00:00,5615,2.0,1/8,,
2720,2010-06-28 00:00:00,768,2.0,3/8,,
2721,2010-06-28 00:00:00,743,15.0,1 3/10,,
2722,2010-06-28 00:00:00,3364,6.0,9/28,,
2723,2010-06-28 00:00:00,687,6.0,3/28,,
2724,2010-06-28 00:00:00,669,6.0,2/28,,
2725,2010-06-28 00:00:00,668,15.0,1/10,,
2726,2010-06-28 00:00:00,745,6.0,16/28,,
2727,2010-06-28 00:00:00,761,6.0,1 5/28,,
2728,2010-06-28 00:00:00,743,6.0,5/28,,
2729,2010-06-28 00:00:00,1478,2.0,20,,
2730,2010-06-28 00:00:00,4873,2.0,26,,
2731,2010-06-28 00:00:00,1477,2.0,2,,
2732,2010-06-28 00:00:00,1373,2.0,2,,
2733,2010-06-28 00:00:00,2817,5.0,2/15,"Do not let this plant flower, it will stop growing and look sickly",
2734,2010-06-28 00:00:00,5895,5.0,1/15,,
2735,2010-06-28 00:00:00,4717,5.0,3/15,,
2736,2010-06-28 00:00:00,5476,5.0,11/15,,
2737,2010-06-28 00:00:00,5894,5.0,1/15,,
2738,2010-06-28 00:00:00,5512,5.0,1 3/15,,
2739,2010-06-29 00:00:00,823,1.0,4/8,Clay,
2740,2010-06-29 00:00:00,3541,1.0,1/8,Clay,
2741,2010-06-29 00:00:00,4770,2.0,7/8,,
2742,2010-06-30 00:00:00,4158,15.0,2 8/10,,
2743,2010-06-30 00:00:00,1257,2.0,5/8,,
2744,2010-06-30 00:00:00,3666,15.0,1/10,,
2745,2010-06-30 00:00:00,4770,2.0,2/8,,
2746,2010-06-30 00:00:00,1695,2.0,4 4/8,,
2747,2010-06-30 00:00:00,1546,2.0,6/8,,
2748,2010-07-02 00:00:00,3242,2.0,1/6,,
2749,2010-07-02 00:00:00,4739,2.0,1/6,,
2750,2010-07-02 00:00:00,3638,2.0,2/8,,
2751,2010-07-02 00:00:00,4707,2.0,2,,
2752,2010-07-02 00:00:00,4706,2.0,1 6/8,,
2753,2010-07-02 00:00:00,5423,2.0,6/8,,
2754,2010-07-02 00:00:00,1647,2.0,1,,
2755,2010-07-02 00:00:00,1591,15.0,1 1/10,,
2756,2010-07-01 00:00:00,5154,15.0,2/10,,
2757,2010-07-01 00:00:00,2526,19.0,3,,
2758,2010-07-01 00:00:00,1041,33.0,1/18,,
2759,2010-07-01 00:00:00,2546,33.0,1/18,Wild,
2760,2010-07-01 00:00:00,1037,20.0,1,,
2761,2010-07-01 00:00:00,4244,15.0,1/10,,
2762,2010-07-01 00:00:00,5729,19.0,1,,
2763,2010-07-01 00:00:00,5132,19.0,1,,
2764,2010-07-01 00:00:00,1466,33.0,1/18,,
2765,2010-07-01 00:00:00,1380,33.0,1/18,,
2766,2010-07-03 00:00:00,1450,2.0,4/6,,
2767,2010-07-03 00:00:00,1592,2.0,1 3/8,,
2768,2010-07-03 00:00:00,5418,15.0,5/10,,
2769,2010-07-03 00:00:00,2605,15.0,1 9/10,,
2770,2010-07-03 00:00:00,1243,15.0,2 7/10,,
2771,2010-07-03 00:00:00,1366,15.0,7/10,,
2772,2010-07-04 00:00:00,2724,5.0,1 6/15,,
2773,2010-07-04 00:00:00,284,5.0,1 8/15,,
2774,2010-07-04 00:00:00,4240,6.0,5/28,,
2775,2010-07-04 00:00:00,4345,5.0,11,Pots,
2776,2010-07-04 00:00:00,4154,2.0,2,,
2777,2010-07-04 00:00:00,2669,16.0,8,,
2778,2010-07-04 00:00:00,3553,5.0,2,,
2779,2010-07-04 00:00:00,1568,2.0,3,,
2780,2010-07-05 00:00:00,4763,4.0,16,,
2781,2010-07-05 00:00:00,4719,4.0,6,,
2782,2010-07-05 00:00:00,1635,4.0,4,,
2783,2010-07-05 00:00:00,1377,5.0,2 7/15,,
2784,2010-07-05 00:00:00,5145,5.0,3 4/15,,
2785,2010-07-05 00:00:00,2351,5.0,1/15,,
2786,2010-07-05 00:00:00,4156,2.0,5/8,,
2787,2010-07-05 00:00:00,5835,5.0,1/15,,
2788,2010-07-05 00:00:00,5341,2.0,3/8,,
2789,2010-07-05 00:00:00,5694,2.0,2/8,,
2790,2010-07-05 00:00:00,5337,2.0,3/8,,
2791,2010-07-05 00:00:00,4113,2.0,3/8,,
2792,2010-07-05 00:00:00,3153,2.0,2/8,,
2793,2010-07-05 00:00:00,1546,2.0,3/8,,
2794,2010-07-05 00:00:00,2628,2.0,1,,
2795,2010-07-05 00:00:00,5336,2.0,1 6/8,,
2796,2010-07-05 00:00:00,1545,2.0,1 2/8,,
2797,2010-07-06 00:00:00,1543,5.0,2/15,,
2798,2010-07-06 00:00:00,2387,5.0,3/15,,
2799,2010-07-06 00:00:00,2386,5.0,1/15,,
2800,2010-07-06 00:00:00,247,33.0,24,Pots/no color/&1545's,
2801,2010-07-06 00:00:00,4823,5.0,2/15,,
2802,2010-07-06 00:00:00,4360,5.0,3/15,,
2803,2010-07-06 00:00:00,1439,2.0,5/8,,
2804,2010-07-06 00:00:00,1443,2.0,5/8,,
2805,2010-07-06 00:00:00,5334,2.0,1 4/8,,
2806,2010-07-06 00:00:00,1434,2.0,1 3/8,,
2807,2010-07-06 00:00:00,1445,2.0,3,,
2808,2010-07-06 00:00:00,4669,2.0,1 5/8,,
2809,2010-07-06 00:00:00,5818,2.0,1,,
2810,2010-07-06 00:00:00,1436,2.0,6 2/8,,
2811,2010-07-06 00:00:00,1426,2.0,4 1/8,,
2812,2010-07-06 00:00:00,1429,2.0,2 5/8,,
2813,2010-07-06 00:00:00,5721,2.0,1/8,,
2814,2010-07-06 00:00:00,5817,2.0,1/8,,
2815,2010-07-06 00:00:00,3402,2.0,3,,
2816,2010-07-06 00:00:00,1351,2.0,5/8,,
2817,2010-07-06 00:00:00,5322,2.0,2/8,,
2818,2010-07-06 00:00:00,1350,2.0,2/8,,
2819,2010-07-06 00:00:00,1193,2.0,1 2/8,,
2820,2010-07-06 00:00:00,1213,2.0,1,,
2821,2010-07-06 00:00:00,5149,2.0,2 3/8,,
2822,2010-07-06 00:00:00,1342,2.0,2,,
2823,2010-07-06 00:00:00,1343,2.0,4 2/8,,
2824,2010-07-06 00:00:00,3800,2.0,1 4/8,,
2825,2010-07-06 00:00:00,3666,15.0,6/10,,
2826,2010-07-06 00:00:00,220,15.0,1,,
2827,2010-07-06 00:00:00,1591,15.0,3 1/10,,
2828,2010-07-06 00:00:00,4162,2.0,3/8,,
2829,2010-07-06 00:00:00,224,5.0,4,,
2830,2010-07-06 00:00:00,4683,5.0,2 4/15,,
2831,2010-07-06 00:00:00,4240,6.0,9/28,,
2832,2010-07-06 00:00:00,3946,5.0,8/15,,
2833,2010-07-06 00:00:00,1625,5.0,5/15,,
2834,2010-07-06 00:00:00,1625,15.0,1/10,,
2835,2010-07-06 00:00:00,4150,15.0,2 7/10,,
2836,2010-07-06 00:00:00,1565,2.0,4/8,,
2837,2010-07-07 00:00:00,3291,5.0,3 2/15,,
2838,2010-07-07 00:00:00,5273,5.0,10/15,,
2839,2010-07-07 00:00:00,27,5.0,13/15,,
2840,2010-07-07 00:00:00,5276,5.0,6/15,,
2841,2010-07-07 00:00:00,5277,5.0,3/15,,
2842,2010-07-07 00:00:00,2431,5.0,4,,
2843,2010-07-07 00:00:00,2421,5.0,4/15,,
2844,2010-07-07 00:00:00,5255,5.0,1 10/15,,
2845,2010-07-07 00:00:00,4345,5.0,7/15,,
2846,2010-07-07 00:00:00,180,5.0,1,,
2847,2010-07-07 00:00:00,2170,5.0,3/15,,
2848,2010-07-07 00:00:00,2165,5.0,2/15,,
2849,2010-07-07 00:00:00,2163,5.0,2/15,,
2850,2010-07-07 00:00:00,2169,5.0,9/15,,
2851,2010-07-07 00:00:00,5397,5.0,3 11/15,,
2852,2010-07-07 00:00:00,3336,5.0,8/15,,
2853,2010-07-07 00:00:00,5198,5.0,2/15,Variegated,
2854,2010-07-07 00:00:00,5852,5.0,3/15,,
2855,2010-07-07 00:00:00,4779,5.0,3/15,,
2856,2010-07-07 00:00:00,2811,5.0,4/15,,
2857,2010-07-07 00:00:00,3279,5.0,6/15,,
2858,2010-07-07 00:00:00,4845,5.0,7/15,,
2859,2010-07-07 00:00:00,3335,5.0,2/15,,
2860,2010-07-07 00:00:00,5257,5.0,9/15,,
2861,2010-07-07 00:00:00,3946,5.0,5/15,,
2862,2010-07-07 00:00:00,2395,6.0,20/28,,
2863,2010-07-07 00:00:00,2393,6.0,2/28,,
2864,2010-07-07 00:00:00,5789,5.0,9/15,,
2865,2010-07-07 00:00:00,535,5.0,1 10/15,,
2866,2010-07-08 00:00:00,3223,1.0,6/8,,
2867,2010-07-08 00:00:00,2674,1.0,3/8,,
2868,2010-07-08 00:00:00,1353,1.0,3/8,,
2869,2010-07-08 00:00:00,4722,1.0,2/8,,
2870,2010-07-08 00:00:00,4756,1.0,1/8,,
2871,2010-07-08 00:00:00,3539,1.0,1,No color listed,
2872,2010-07-08 00:00:00,1362,1.0,5/8,,
2873,2010-07-08 00:00:00,4729,1.0,1 3/8,,
2874,2010-07-08 00:00:00,1288,1.0,2/8,,
2875,2010-07-08 00:00:00,1289,1.0,1/8,,
2876,2010-07-08 00:00:00,133,1.0,1/8,,
2877,2010-07-08 00:00:00,1394,1.0,6/8,,
2878,2010-07-08 00:00:00,913,1.0,1/8,,
2879,2010-07-08 00:00:00,1395,1.0,1 2/8,,
2880,2010-07-08 00:00:00,918,1.0,5/8,,
2881,2010-07-08 00:00:00,2600,1.0,3/8,,
2882,2010-07-08 00:00:00,5862,1.0,1/8,,
2883,2010-07-08 00:00:00,937,1.0,1/8,,
2884,2010-07-08 00:00:00,2640,1.0,3/8,,
2885,2010-07-08 00:00:00,185,1.0,1 1/8,,
2886,2010-07-08 00:00:00,4232,1.0,3/8,,
2887,2010-07-08 00:00:00,4751,1.0,1,,
2888,2010-07-08 00:00:00,1132,1.0,1 7/8,,
2889,2010-07-08 00:00:00,4745,1.0,3/8,,
2890,2010-07-08 00:00:00,2685,1.0,1 1/8,,
2891,2010-07-08 00:00:00,5442,1.0,1 3/8,,
2892,2010-07-08 00:00:00,1031,1.0,5/8,,
2893,2010-07-08 00:00:00,4767,1.0,1 2/8,,
2894,2010-07-08 00:00:00,3190,1.0,1 5/8,uvaria,
2895,2010-07-08 00:00:00,1290,1.0,1 2/8,Dumes Rocket Mix,
2896,2010-07-08 00:00:00,3696,1.0,4/8,,
2897,2010-07-08 00:00:00,1421,1.0,1/8,,
