CombinedName,LabelDescription,SunConditions,ItemID,Inactive,Item,Variety,Color,Type,Definition,PictureLayout,PictureLink
Pansy Chianti Mix Mix,Ruffled blossoms in shades of terracotta to rose,blank.jpg,4658,FALSE,Pansy,Chianti Mix,Mix,Annual,,,
Petunia Carpet Blue Blue,"1.5 - 2"" blossoms that are tolerant of rain. 8 - !0""",blank.jpg,4659,FALSE,Petunia,Carpet Blue,Blue,Annual,,,
Petunia Carpet Blue Lace Blue,"1.5 - 2"" blossoms that are tolerant of rain. 8 - !0""  Mid blue with dark veination.",blank.jpg,4660,FALSE,Petunia,Carpet Blue Lace,Blue,Annual,,,
Petunia Carpet Bright Red Red,"1.5 - 2"" blossoms that are tolerant of rain. 8 - !0""",blank.jpg,4661,FALSE,Petunia,Carpet Bright Red,Red,Annual,,,
Petunia Carpet White White,"1.5 - 2"" blossoms that are tolerant of rain. 8 - !0""",blank.jpg,4662,FALSE,Petunia,Carpet White,White,Annual,,,
Petunia Dolce Limoncello Yellow,Yellow color is deeper than Prism Sunshine.  New here 2007!,blank.jpg,4663,FALSE,Petunia,Dolce Limoncello,Yellow,Annual,,,
Petunia Madness Burgundy Burgundy,"The best known of all Petunia Series. 3"" Flowers on 10-12"" stems.",blank.jpg,4664,FALSE,Petunia,Madness Burgundy,Burgundy,Annual,,,
Petunia Madness Burgundy Star Burgundy/White,"The best known of all Petunia Series. 3"" Flowers on 10-12"" stems.",blank.jpg,4665,FALSE,Petunia,Madness Burgundy Star,Burgundy/White,Annual,,,
Petunia Wave Misty Lilac,Waves spread 3-4' making this plant and excellent groundcover.  New here 2007!,blank.jpg,4666,FALSE,Petunia,Wave Misty,Lilac,Annual,,,
Petunia Ultra Red Star Red/White,"Decent garden Performance with huge 4"" ruffled flowers.",blank.jpg,4667,FALSE,Petunia,Ultra Red Star,Red/White,Annual,,,
Petunia Ultra Blue Star Blue/White,"Decent garden Performance with huge 4"" ruffled flowers.",blank.jpg,4668,FALSE,Petunia,Ultra Blue Star,Blue/White,Annual,,,
Impatiens Dazzler Cranberry Cranberry,"Compact, uniform plants that do best in shady areas.",blank.jpg,4669,FALSE,Impatiens,Dazzler Cranberry,Cranberry,Annual,,,
Impatiens Dazzler Red Star Red/White,"Compact, uniform plants that do best in shady areas.",blank.jpg,4670,FALSE,Impatiens,Dazzler Red Star,Red/White,Annual,,,
Impatiens Dazzler Violet Star Violet/White,"Compact, uniform plants that do best in shady areas.",blank.jpg,4671,FALSE,Impatiens,Dazzler Violet Star,Violet/White,Annual,,,
Snapdragon Rocket Pink Pink,"The finest series for garden use.  They grow to about 33"".",blank.jpg,4672,FALSE,Snapdragon,Rocket Pink,Pink,Annual,,,
"Acalypha hispida ""Upright Chenille"" Pink",Thought we give this funky little plant a try.,blank.jpg,4673,FALSE,Acalypha hispida,"""Upright Chenille""",Pink,Annual,,,
Allamanda cathartica Brown Bud Yellow,A heat loving plant with gorgeous yellow blooms.,blank.jpg,4674,FALSE,Allamanda cathartica,Brown Bud,Yellow,Annual,,,
Crossandra Florida Sunset Pink,The picture makes it look just like those coral pink houses you see in tropical places. Perhaps the plant will make us feel like we are in one of those places.,blank.jpg,4675,FALSE,Crossandra,Florida Sunset,Pink,Annual,,,
Mandevilla urchites lutea  Yellow,Mandevilla 'Alice Dupont' rocks and we hope this one does too.   New here 2007!,blank.jpg,4676,FALSE,Mandevilla urchites lutea,,Yellow,Annual,,,
Passiflora Incense Lavender,"We normally have always grown Passiflora caerula 'Blue', but this year we decided to try one with a little more scent and squiggly hairs.",blank.jpg,4677,FALSE,Passiflora,Incense,Lavender,Annual,,,
Rangoon Creeper Single Red,"Intensely fragrant and neat looking, this plant has not been an easy one to come by.",blank.jpg,4678,FALSE,Rangoon Creeper,Single,Red,Annual,,,
Thunbergia battiscombei Blue Glory Blue-Purple,You are going to love this plant.  It blooms and blooms.  Donald adores it.,blank.jpg,4679,FALSE,Thunbergia battiscombei,Blue Glory,Blue-Purple,Annual,,,
Geranium Burgundy Burgundy,,blank.jpg,4680,FALSE,Geranium,Burgundy,Burgundy,Annual,,,
Geranium Light Pink Light Pink,,blank.jpg,4681,FALSE,Geranium,Light Pink,Light Pink,Annual,,,
Ipomoea Sweet Caroline Light Green,A more compact form than Ipomoea 'Marguerite' with the finger-like foliage of 'Blackie'.,blank.jpg,4682,FALSE,Ipomoea,Sweet Caroline,Light Green,Annual,,,
Ipomoea Sweet Caroline Purple,"Similar to Ipomoea 'Blackie' in foliage shape and color, but way more restrained in growth.",blank.jpg,4683,FALSE,Ipomoea,Sweet Caroline,Purple,Annual,,,
Ipomoea Sweet Caroline Bewitched Brown,"Different foliage form and color than the other Ipomoeas.  A much broader leaf, similar to the color of Hibiscus syriacus.",blank.jpg,4684,FALSE,Ipomoea,Sweet Caroline Bewitched,Brown,Annual,,,
Anigozanthus Kanga Orange,Enjoys well drained soil. Can easily get 2-3'  New here 2007!,blank.jpg,4685,FALSE,Anigozanthus,Kanga,Orange,Annual,,,
Phormium Lancer Green & Yellow,"Phormiums are excellent by themselves or in combinations. When the season is over bring them inside, because they will be even more spectacular the following year.",blank.jpg,4686,FALSE,Phormium,Lancer,Green & Yellow,Annual,,,
Phormium Lancer Red & Dark Green,"Phormiums are excellent by themselves or in combinations. When the season is over bring them inside, because they will be even more spectacular the following year.",blank.jpg,4687,FALSE,Phormium,Lancer,Red & Dark Green,Annual,,,
Amaranthus cruentus Oeschberg,Aubergine leaves and branched flower spikes. This plant self-sows and is long blooming. A favorite.,sun.jpg,4704,FALSE,Amaranthus cruentus,Oeschberg,,Annual,,,
Eschhscholzia californica Apricot Flambeau Yellow,California Poppy - Fluted petals of yellow streaked with coral make this a nice addition to any well- drained garden. Self sows.,sun.jpg,4705,FALSE,Eschhscholzia californica,Apricot Flambeau,Yellow,Annual,,,
Papaver sonniferum Danish Flag Red,"This little booger stinks, but is quite pretty and will self sow.",sun.jpg,4706,FALSE,Papaver sonniferum,Danish Flag,Red,Annual,,,
Papaver paeoniforum Flemish Antique Pink,"""Tightly packed petticoats of petals burst from buds that seem to small to hold such luxriant flowers."" They sound kind of fancy and are in fact very pretty.",sun.jpg,4707,FALSE,Papaver paeoniforum,Flemish Antique,Pink,Annual,,,
Sweet Pea Rosemary Verey Mix Pink Shades,A strongly scented wavy-petaled Spencr type named after the garden writer and designer of Barnsley House in England.  New here 2007!,blank.jpg,4708,FALSE,Sweet Pea,Rosemary Verey Mix,Pink Shades,Annual,,,
Begonia laciniata  Purple,"This plant comes from Southeast Asia and has downy leaves with a dark green band on top and red hairs below.  It also has 1"" white flowers.",blank.jpg,4709,FALSE,Begonia laciniata,,Purple,Annual,,,
Leonotis oxymifolia  Orange or White,This plant comes from South Africa and can have white or orange flowers and can grow anywhere between 3' and 8',sun.jpg,4710,FALSE,Leonotis oxymifolia,,Orange or White,Annual,,,
Buddleia globosa Orange Ball Tree Yellow,This plant come to Edgewater very highly reccomended. We don't know a whole lot about it other than that it is fragrant and floriferous.,sun.jpg,4711,FALSE,Buddleia globosa,Orange Ball Tree,Yellow,Annual,,,
Peltiphyllum peltatum Umbrella Plant Pale pink,Nerw to us in 2007. This plant is native to California and sometimes called 'Indian Rhubarb'. Plant in a moist area for best results.,blank.jpg,4712,FALSE,Peltiphyllum peltatum,Umbrella Plant,Pale pink,Annual,,,
Lavendula angustifolia Hidcote Superior Blue,Best Hidcote ever according to Jelitto.  Ht. 40cm,blank.jpg,4713,FALSE,Lavendula angustifolia,Hidcote Superior,Blue,Annual,,,
Nierembergia Blue Mountian Lavender,"This is a sweet litte plant, but people tend to be in one of to camps on it, so sometimes you will find it here on the farm and sometimes not.",blank.jpg,4715,FALSE,Nierembergia,Blue Mountian,Lavender,Annual,,,
Ammi visnaga Green Mist,Excellent cut flower with a long vase life. Greenish white flower heads on strong stems.  New here 2007!,sun.jpg,4716,FALSE,Ammi visnaga,Green Mist,,Annual,,,
Dahlia Red Skin Red,"Ht. 16"" The plant has bronze foliage with striking double red flowers.",sun.jpg,4717,FALSE,Dahlia,Red Skin,Red,Annual,,,
Reseda Mignonette Grandiflora White,"This plant is an excellent chioce for any cut flower bed with its delightful fragrance and 6"" cream spikes.",blank.jpg,4718,FALSE,Reseda,Mignonette Grandiflora,White,Annual,,,
"Ricinus carmencita ""Red Castor Bean""","We love this plant with its burgundy leaves, dark stems and red flowers!  It gets to about 60"" tall, so place it accordingly. Like so many beautiful things this plant is also poisonous.",sun.jpg,4719,FALSE,Ricinus carmencita,"""Red Castor Bean""",,Annual,,,
Dianthus barbatus Amazon Rose Magic Rose,,blank.jpg,4728,FALSE,Dianthus barbatus,Amazon Rose Magic,Rose,Annual,,,
Dianthus barbatus Amazon Neon Purple Purple,This is the purple from the 'Neon Duo' mix.,blank.jpg,4730,FALSE,Dianthus barbatus,Amazon Neon Purple,Purple,Annual,,,
Leontopodium alpinum Edelweiss,"Classic looking wooly white foliage, white flowers, for alpine or rock garden.",sun.jpg,4737,FALSE,Leontopodium alpinum,Edelweiss,,Annual,,,
Phygelium capensis Cape Fuchsia Scarlet,Scarlet with yellow throat carefree and heat tolerant.  New here 2007!,blank.jpg,4743,FALSE,Phygelium capensis,Cape Fuchsia,Scarlet,Annual,,,
Cyperus papyrus,"Ht. 48"" Triangular stems with small green flower spikelets that turn greenish bronze.  An excellent accent plant!",blank.jpg,4759,FALSE,Cyperus papyrus,,,Annual,,,
Arisaema consanguinea  Brick shades,We thought we would give this guy a try. Loves woodland areas and supposed to have excellent colors - moving from apple green to brick red with deep chocolate veination.  New here 2007!,pt-sun_shade.jpg,4760,FALSE,Arisaema consanguinea,,Brick shades,Annual,,,
Atriplex hortensis Purple Savoyed Purple,Heavily crumpled thick purple leaves on red stems. Very ornamental. New salad vegetable in the upscale restaurant trade. This plant is also excellent at reclaiming saline soils.,sun.jpg,4761,FALSE,Atriplex hortensis,Purple Savoyed,Purple,Annual,,,
Atriplex hortensis Green Spires Green,"New here 2007!  Very ornamental. New salad vegetable in the upscale restaurant trade, but can also be cooked. This plant is also excellent at reclaiming saline soils.",blank.jpg,4762,FALSE,Atriplex hortensis,Green Spires,Green,Annual,,,
Ricinus communis New Zealand Purple Castor Bean,Ht. 8'  We purchased the seeds from J.L. Hudson's and we are looking forward to trying them.,sun.jpg,4763,FALSE,Ricinus communis,New Zealand Purple Castor Bean,,Annual,,,
Salvia lyrata Purple Knockout Purple,Beautiful dark purple variegated foliage with dark stems and purple flowers. Sometimes hardy in zone 5.,blank.jpg,4764,FALSE,Salvia lyrata,Purple Knockout,Purple,Annual,,,
Lisianthus Cinderella Blue Blue/Purple,"Double blooms on long straight stems. Plants produce naturally smaller leavesnear the bottom, making airflow better. Ht. 24-36""",sun.jpg,4769,FALSE,Lisianthus,Cinderella Blue,Blue/Purple,Annual,,,
Nicotiana Perfume Deep Purple,Free flowering and easy to grow. Produces masses of color on uniform plants that are natural for landscaping and herbaceous borders.,sun.jpg,4770,FALSE,Nicotiana,Perfume,Deep Purple,Annual,,,
"Oakra ""Burgundy Okra"" Wine Red","A striking form of this southern vegetable which might as well be used in the back of the border. The 3-4"" flowers are yellow suffused with red. Ht. 4-6' New here 2007!",sun.jpg,4771,FALSE,Oakra,"""Burgundy Okra""",Wine Red,Annual,,,
Hyoscyamus niger Henbane Yellow,"This plant will attract attention- some will love it, while others will hate it. Iit has some very odd ""lurid yellow"" flowers, which are then followed by some very interesting seed pods. .",blank.jpg,4772,FALSE,Hyoscyamus niger,Henbane,Yellow,Annual,,,
"Argemone grandiflora lutea ""Showy Prickle Poppy"" White",Grown for their glaucous white veined foliage alone; the delicate popply like flowers are a definite bonus.,blank.jpg,4773,FALSE,Argemone grandiflora lutea,"""Showy Prickle Poppy""",White,Annual,,,
Angelonia Serena Lavender Pink,"Ht. 10-12"" Well branched compact plants. Well suited for hot climates. Prefers to dry slightly between waterings.",sun.jpg,4774,FALSE,Angelonia,Serena,Lavender Pink,Annual,,,
Angelonia Serena Purple,"Ht. 10-12"" Well branched compact plants. Well suited for hot climates. Prefers to dry slightly between waterings.",sun.jpg,4775,FALSE,Angelonia,Serena,Purple,Annual,,,
Angelonia Serena White,"Ht. 10-12"" Well branched compact plants. Well suited for hot climates. Prefers to dry slightly between waterings.",sun.jpg,4776,FALSE,Angelonia,Serena,White,Annual,,,
Celosia Flamingo Violet,"Ht. 36"" A great cutflower. Slender violet plumes on erect red stems set off by bronze foliage.",blank.jpg,4777,FALSE,Celosia,Flamingo,Violet,Annual,,,
Coleus Kong Red,"Ht. 18-20"" It's big, it's bold, it's bright!  It certainly is popular.  It has a red center with strong veination.",blank.jpg,4778,FALSE,Coleus,Kong,Red,Annual,,,
Coleus Kong Rose,"Ht. 18-20"" It's big, it's bold, it's bright!  It certainly is popular.  It has a bright green edge aroound a vibrant rose center.",blank.jpg,4779,FALSE,Coleus,Kong,Rose,Annual,,,
Craspedia globosa Drumstick Yellow,"Ht. 24"" Wiry stems hold golden yellow florets.",blank.jpg,4781,FALSE,Craspedia globosa,Drumstick,Yellow,Annual,,,
Isolepis cernua Live Wire Green,Fiber Optic Grass- Anne Sprague is so excited about this little plant. Great indoors or out for it will not exceed six inches.  New here 2007!,blank.jpg,4782,FALSE,Isolepis cernua,Live Wire,Green,Annual,,,
Lisianthus ABC Deep Rose,Outstanding double flower form with high petal counts.,blank.jpg,4783,FALSE,Lisianthus,ABC,Deep Rose,Annual,,,
Lisianthus Laguna Deep Rose,Excellent stem strength and flower quality.,blank.jpg,4784,FALSE,Lisianthus,Laguna,Deep Rose,Annual,,,
Mina lobata Jungle Queen Yellow - Red,Robust vining plant that can grow to 11' or more ina single season.,sun.jpg,4785,FALSE,Mina lobata,Jungle Queen,Yellow - Red,Annual,,,
Capsicum annuum Black Pearl,Ornamental Pepper. This plant is awesome! The foliage is dark almost black at maturity contrasted by spicy red fruit.  Definitely grown for its foliage.  New here 2007!,blank.jpg,4786,FALSE,Capsicum annuum,Black Pearl,,Annual,,,
Rudbeckia Corona Yellow,Pure golden yellow flowers with dark center. The plants are compact and heat tolerant.,sun.jpg,4788,FALSE,Rudbeckia,Corona,Yellow,Annual,,,
Rudbeckia Irish Spring Yellow,Deep golden yellow flowers with green centers. Multiple thick stems are ideal for cutting; good vase life.,sun.jpg,4789,FALSE,Rudbeckia,Irish Spring,Yellow,Annual,,,
Rudbeckia Sonora Yellow,Looks like it would be nice with Rudbeckia Corona.,sun.jpg,4790,FALSE,Rudbeckia,Sonora,Yellow,Annual,,,
Salvia Patio Series Dark Blue,"The Patio Series claim to be an improved Salvia patens type. Ht. 12"", so they are smaller and therefore better for some planters.",sun.jpg,4791,FALSE,Salvia,Patio Series,Dark Blue,Annual,,,
Zinnia Profusion Knee-High Red,"These plants offer the same exceptional garden performance as the Profusion Zinnea Series, but they finish out at 20"" instead of the 10"".",sun.jpg,4793,FALSE,Zinnia,Profusion Knee-High,Red,Annual,,,
Zinnia Profusion Double Cherry,A new flower form within the Profusion Series- we thought we should give it a try.,blank.jpg,4794,FALSE,Zinnia,Profusion Double,Cherry,Annual,,,
Celosia Sylphid,"Greenish yellow feathery plumes sit on tall straight stems. Just the right color to mix with everything, both in the garden and in a vase. Ht. 30-40""",sun.jpg,4795,FALSE,Celosia,Sylphid,,Annual,,,
Helianthus Soraya Yellow,"The big sister to Helianthus Sonja.  It has larger flowers and thicker sturdier stems. Blossoms are 4-6"" while Ht. 72""",sun.jpg,4796,FALSE,Helianthus,Soraya,Yellow,Annual,,,
Basil Napoletano Green,"Huge frilly leaves. Leaves are up to 4"" long and tend to be lighter in color than other pesto types. Ht. 14-16""",sun.jpg,4797,FALSE,Basil,Napoletano,Green,Annual,,,
Parsley Starke Green,Intense curled leaves make exceptionally beautiful garnishes. Plants grow in compact mounds for easy bunching. Nice mild flavor with good yields.,sun.jpg,4798,FALSE,Parsley,Starke,Green,Annual,,,
Eucalyptus gunnii Silver Drop Silver-Green,Small silver green leaves worked well as a filler in both fresh and dried arrangements.,sun.jpg,4799,FALSE,Eucalyptus gunnii,Silver Drop,Silver-Green,Annual,,,
Mimulus Magic Ball Mix,,blank.jpg,4802,FALSE,Mimulus,Magic Ball Mix,,Annual,,,
Geranium Tango Neon Purple,Compact zonal geranium that is great for smaller containers.,blank.jpg,4804,FALSE,Geranium,Tango,Neon Purple,Annual,,,
Geranium Rocky Mountain Orange,Rocky Mountains have supberb heat tolerance and are unmatched in outside performance. Very vigorous.,blank.jpg,4805,FALSE,Geranium,Rocky Mountain,Orange,Annual,,,
Solanum quitoense  Purple,"From the highlands of Ecuador, this Solanum has striking gigantic, fuzzy, deep olive leaves with magenta veins. Ht.4'",blank.jpg,4806,FALSE,Solanum quitoense,,Purple,Annual,,,
Ginger Hedychium Texas Ginger,This plant grows between 3-5' and makes a statement. Ginger has long green leaves and that expand from a strong central stalk and fragrant white flowers.,blank.jpg,4807,FALSE,Ginger Hedychium,Texas Ginger,,Annual,,,
Eupatorium capilifolum  Green,"Giant feathery chartreuse foliage. This plant gets pretty freakin tall and has wispy feathery foliage that I adore. This is the second season that we are offering it and now that I have some idea what it does, I think people will find it highly useful.",blank.jpg,4808,FALSE,Eupatorium capilifolum,,Green,Annual,,,
Cyperus haspans Dwarf Papyrus Green,"Ht. 18-30"" Green tufted foliage on top of thin triangular stalks. Great accents for small ponds or containers.",blank.jpg,4809,FALSE,Cyperus haspans,Dwarf Papyrus,Green,Annual,,,
Cyperus Egypatian Papyrus Green,"Ht. 6-8"" This plant is awesome on its own. Many of you will remember it from the front of the farmstand last summer. It cerainly was a hit and it certainly is easy. It likes sun and wet feet.",blank.jpg,4810,FALSE,Cyperus,Egypatian Papyrus,Green,Annual,,,
